0,0141514
0,366158
0,000513187
0,0651462
0,0160641
0,00287492
0,0147865
0,078614
0,0254818
0,0804779
0,0755845
0,00253992
0,0227399
0,0115178
0,0248707
0,00623205
0,0043141
0,000694463
0,0416662
0,0299116
0,0132654
0,0513155
0,0384331
0,00414242
0,0359704
0,00234601
0,00392295
0,00719599
0,00567683
0,00320491
0,0156701
0,000435017
0,0349164
0,000435226
